City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
225,Turayf,SA,2022-07-22 16:37:48,clear sky,31.6725,38.6637,91.96,16,0,13.85
226,Porto Belo,BR,2022-07-22 16:37:48,scattered clouds,-27.1578,-48.5531,73.09,75,39,8.93
227,Klaksvik,FO,2022-07-22 16:37:49,overcast clouds,62.2266,-6.589,51.84,85,99,9.78
228,Isla Mujeres,MX,2022-07-22 16:38:49,few clouds,21.2311,-86.731,87.17,68,21,11.54
229,Marawi,PH,2022-07-22 16:38:49,light rain,7.9986,124.2928,69.48,94,95,2.46
230,Prince Rupert,CA,2022-07-22 16:35:56,overcast clouds,54.3161,-130.3201,58.8,75,98,4.16
231,Ulladulla,AU,2022-07-22 16:35:49,broken clouds,-35.35,150.4667,51.22,87,70,4.14
232,Nome,US,2022-07-22 16:36:02,light rain,64.5011,-165.4064,45.16,98,100,11.99
233,Alyangula,AU,2022-07-22 16:38:50,overcast clouds,-13.8483,136.4192,63.18,68,88,7.67
234,Fairbanks,US,2022-07-22 16:37:01,overcast clouds,64.8378,-147.7164,52.61,89,100,1.01
235,Batsfjord,NO,2022-07-22 16:38:50,broken clouds,70.6345,29.7185,55.49,78,83,17.72
236,Lagoa,PT,2022-07-22 16:38:51,overcast clouds,39.05,-27.9833,72.73,86,100,8.84
237,Cookeville,US,2022-07-22 16:35:43,clear sky,36.1628,-85.5016,88.57,79,0,1.99
238,Talnakh,RU,2022-07-22 16:38:51,broken clouds,69.4865,88.3972,65.21,62,74,5.53
239,Ciudad Bolivar,VE,2022-07-22 16:35:26,broken clouds,8.1222,-63.5497,90.34,49,79,12.68
240,Dingle,PH,2022-07-22 16:38:52,broken clouds,10.9995,122.6711,77.0,90,75,4.5
241,Goderich,CA,2022-07-22 16:38:52,clear sky,43.7501,-81.7165,74.91,75,0,6.71
242,Matay,EG,2022-07-22 16:38:52,clear sky,28.419,30.7792,93.96,21,2,9.08
243,Tungor,RU,2022-07-22 16:38:53,overcast clouds,53.3808,142.9564,51.21,92,97,8.32
244,Meulaboh,ID,2022-07-22 16:38:53,overcast clouds,4.1363,96.1285,76.3,87,100,5.97
245,Vammala,FI,2022-07-22 16:38:53,few clouds,61.3333,22.9,75.27,72,18,4.43
246,Yerbogachen,RU,2022-07-22 16:38:54,overcast clouds,61.2767,108.0108,62.08,69,100,5.14
247,La Ronge,CA,2022-07-22 16:38:54,overcast clouds,55.1001,-105.2842,53.55,73,100,2.44
248,Marmaris,TR,2022-07-22 16:38:54,clear sky,36.855,28.2742,82.98,46,0,4.63
249,Srednekolymsk,RU,2022-07-22 16:38:55,broken clouds,67.45,153.6833,42.64,76,55,11.07
250,Nybro,SE,2022-07-22 16:38:55,broken clouds,56.7446,15.9071,75.24,46,73,9.31
251,Komsomolskiy,UZ,2022-07-22 16:38:55,clear sky,40.4272,71.7189,89.89,12,0,4.81
252,Mitsamiouli,KM,2022-07-22 16:38:56,light rain,-11.3847,43.2844,75.69,73,45,7.02
253,Along,IN,2022-07-22 16:38:56,overcast clouds,28.1667,94.7667,74.97,94,100,0.94
254,Road Town,VG,2022-07-22 16:38:56,clear sky,18.4167,-64.6167,81.66,72,10,20.6
255,Aleksandrov Gay,RU,2022-07-22 16:38:57,scattered clouds,50.147,48.5704,75.65,38,30,10.29
256,Oistins,BB,2022-07-22 16:37:40,scattered clouds,13.0667,-59.5333,84.51,66,32,16.35
257,Yishui,CN,2022-07-22 16:38:57,heavy intensity rain,35.7847,118.6281,72.45,91,100,4.85
258,Ishinomaki,JP,2022-07-22 16:38:57,overcast clouds,38.4167,141.3,72.72,97,89,3.11
259,Auki,SB,2022-07-22 16:38:58,overcast clouds,-8.7676,160.7034,75.81,85,93,4.16
260,Mantua,IT,2022-07-22 16:38:58,few clouds,45.1667,10.7833,99.09,15,11,6.87
261,Athabasca,CA,2022-07-22 16:37:11,scattered clouds,54.7169,-113.2854,62.22,61,30,8.57
262,Fort Frances,CA,2022-07-22 16:38:59,clear sky,48.5999,-93.4003,78.17,60,7,12.5
263,San Cristobal,VE,2022-07-22 16:38:59,overcast clouds,7.7669,-72.225,83.88,43,100,8.23
264,Castlemaine,AU,2022-07-22 16:38:59,light rain,-37.0667,144.2167,50.99,86,100,9.4
265,Alta Floresta,BR,2022-07-22 16:39:00,clear sky,-9.8756,-56.0861,96.26,19,0,4.09
266,Yulara,AU,2022-07-22 16:39:00,overcast clouds,-25.2406,130.9889,59.38,32,90,8.01
267,Gari,RU,2022-07-22 16:39:00,scattered clouds,59.4307,62.3497,56.37,59,50,6.11
268,Moose Factory,CA,2022-07-22 16:39:01,broken clouds,51.2585,-80.6094,73.96,62,63,11.43
269,Oranjemund,NA,2022-07-22 16:39:01,scattered clouds,-28.55,16.4333,55.9,85,41,9.51
270,Cabo San Lucas,MX,2022-07-22 16:39:01,overcast clouds,22.8909,-109.9124,86.25,60,91,5.28
271,Inhambane,MZ,2022-07-22 16:40:02,clear sky,-23.865,35.3833,67.12,82,1,5.88
272,Ossora,RU,2022-07-22 16:40:02,clear sky,59.2353,163.0719,51.78,73,0,2.51
273,Casas Grandes,MX,2022-07-22 16:40:02,broken clouds,30.3667,-107.95,79.45,54,80,3.38
274,Husavik,IS,2022-07-22 16:40:03,broken clouds,66.0449,-17.3389,51.94,81,63,6.51
275,Cordoba,AR,2022-07-22 16:35:37,clear sky,-31.4135,-64.1811,71.76,40,0,1.01
276,Nacala,MZ,2022-07-22 16:40:04,clear sky,-14.5428,40.6728,71.49,74,1,7.49
277,Port Hardy,CA,2022-07-22 16:40:04,overcast clouds,50.6996,-127.4199,57.81,86,96,6.35
278,Panguiranan,PH,2022-07-22 16:40:05,overcast clouds,12.0699,123.3185,80.53,84,89,9.26
279,Nokaneng,BW,2022-07-22 16:40:05,broken clouds,-19.6667,22.2667,65.12,41,52,4.34
280,Palana,RU,2022-07-22 16:40:05,clear sky,59.1167,159.9667,46.27,78,0,4.54
281,Ivanava,BY,2022-07-22 16:40:06,clear sky,52.1451,25.5365,77.95,59,0,3.22
282,Lapua,FI,2022-07-22 16:40:06,overcast clouds,62.9693,23.0088,63.1,69,100,3.98
283,Vao,NC,2022-07-22 16:39:59,light rain,-22.6667,167.4833,74.5,87,91,22.57
284,Hofn,IS,2022-07-22 16:40:07,overcast clouds,64.2539,-15.2082,52.59,88,91,5.32
285,Chokurdakh,RU,2022-07-22 16:40:07,broken clouds,70.6333,147.9167,38.66,78,77,12.55
286,Tongzi,CN,2022-07-22 16:40:07,overcast clouds,28.7829,105.0877,67.42,92,100,1.97
287,Narsaq,GL,2022-07-22 16:40:08,broken clouds,60.9167,-46.05,55.58,59,59,6.51
288,Morant Bay,JM,2022-07-22 16:40:08,clear sky,17.8815,-76.4093,90.72,68,4,12.93
289,Chuy,UY,2022-07-22 16:40:08,overcast clouds,-33.6971,-53.4616,60.01,83,100,3.15
290,Sao Filipe,CV,2022-07-22 16:40:09,broken clouds,14.8961,-24.4956,75.83,80,72,6.73
291,Mount Gambier,AU,2022-07-22 16:40:09,light rain,-37.8333,140.7667,50.85,97,100,8.9
292,Boulsa,BF,2022-07-22 16:40:09,moderate rain,12.6675,-0.5758,87.89,52,58,3.06
293,Burnie,AU,2022-07-22 16:40:10,light rain,-41.0667,145.9167,54.91,85,100,14.12
294,Rubik,AL,2022-07-22 16:40:10,clear sky,41.7744,19.7861,86.76,43,0,3.65
295,Touros,BR,2022-07-22 16:36:59,overcast clouds,-5.1989,-35.4608,82.2,68,92,15.03
296,Imperia,IT,2022-07-22 16:40:11,clear sky,43.9667,7.7833,88.0,69,5,5.1
297,Dudinka,RU,2022-07-22 16:40:11,broken clouds,69.4058,86.1778,65.62,68,72,8.19
298,Karlstad,SE,2022-07-22 16:40:12,moderate rain,59.3793,13.5036,60.89,92,98,12.77
299,Ribeira Grande,PT,2022-07-22 16:40:12,overcast clouds,38.5167,-28.7,74.17,82,89,5.5
300,Chapais,CA,2022-07-22 16:40:12,scattered clouds,49.7834,-74.8492,71.11,58,49,12.57
301,Artesia,US,2022-07-22 16:40:09,scattered clouds,33.8658,-118.0831,78.01,76,37,1.99
302,Moron,AR,2022-07-22 16:40:13,clear sky,-34.6534,-58.6198,65.01,79,1,4.45
303,Camopi,GF,2022-07-22 16:37:03,few clouds,3.1655,-52.3158,90.93,47,19,3.13
304,Manzanillo,CU,2022-07-22 16:40:13,clear sky,20.3433,-77.1167,91.62,51,5,3.06
305,Olinda,BR,2022-07-22 16:40:14,broken clouds,-8.0089,-34.8553,78.51,77,82,13.91
306,Kumluca,TR,2022-07-22 16:40:14,clear sky,36.3703,30.2869,85.03,46,0,8.43
307,Griffith,US,2022-07-22 16:40:14,clear sky,41.5284,-87.4237,89.06,43,7,3.11
308,Maragogi,BR,2022-07-22 16:35:29,broken clouds,-9.0122,-35.2225,78.26,78,79,11.27
309,Bom Despacho,BR,2022-07-22 16:38:02,few clouds,-19.7364,-45.2522,81.19,28,22,4.54
310,Lamas,PE,2022-07-22 16:40:15,broken clouds,-6.4167,-76.5333,83.5,45,51,3.27
311,Port Lincoln,AU,2022-07-22 16:40:16,overcast clouds,-34.7333,135.8667,53.04,65,86,6.04
312,Dubbo,AU,2022-07-22 16:40:16,broken clouds,-32.25,148.6167,46.94,91,59,8.28
313,Zlitan,LY,2022-07-22 16:40:17,clear sky,32.4674,14.5687,82.47,54,0,11.39
314,Miri,MY,2022-07-22 16:38:15,overcast clouds,4.4148,114.0089,77.29,89,100,4.0
315,Torbay,CA,2022-07-22 16:41:17,overcast clouds,47.6666,-52.7314,77.88,63,97,9.48
316,Whyalla,AU,2022-07-22 16:41:17,overcast clouds,-33.0333,137.5833,56.89,67,99,9.51
317,Naze,JP,2022-07-22 16:41:18,broken clouds,28.3667,129.4833,78.21,85,68,7.43
318,Shitkino,RU,2022-07-22 16:41:18,broken clouds,56.3703,98.3543,59.32,97,83,3.44
319,Kapoeta,SS,2022-07-22 16:41:18,broken clouds,4.7717,33.5903,85.06,38,68,8.41
320,Beroroha,MG,2022-07-22 16:41:19,clear sky,-21.6667,45.1667,70.86,40,0,8.32
321,Dong Hoi,VN,2022-07-22 16:39:39,overcast clouds,17.4833,106.6,80.1,86,92,3.42
322,Bilma,NE,2022-07-22 16:41:19,broken clouds,18.6853,12.9164,95.95,26,66,19.08
323,Maningrida,AU,2022-07-22 16:41:20,broken clouds,-12.0667,134.2667,56.77,71,63,7.87
324,Biloela,AU,2022-07-22 16:41:20,overcast clouds,-24.4167,150.5,57.24,79,98,12.01
325,Guerrero Negro,MX,2022-07-22 16:40:46,clear sky,27.9769,-114.0611,73.89,64,6,19.28
326,Juba,SS,2022-07-22 16:41:21,light rain,4.8517,31.5825,78.28,66,72,3.96
327,Wheeling,US,2022-07-22 16:41:21,clear sky,42.1392,-87.929,88.99,42,3,1.01
328,Srandakan,ID,2022-07-22 16:41:21,broken clouds,-7.9386,110.2506,74.84,84,80,5.1
329,Zyryanskoye,RU,2022-07-22 16:41:22,light rain,56.8306,86.6258,57.07,97,95,10.0
330,Yarmolyntsi,UA,2022-07-22 16:41:22,clear sky,49.1924,26.8373,77.65,42,0,10.6
331,Fonte Boa,BR,2022-07-22 16:41:23,broken clouds,-2.4959,-66.2662,81.09,87,65,3.06
332,Port Hedland,AU,2022-07-22 16:41:23,clear sky,-20.3167,118.5667,71.91,84,0,10.4
333,Pacific Grove,US,2022-07-22 16:41:21,clear sky,36.6177,-121.9166,62.28,94,4,15.99
334,Ilulissat,GL,2022-07-22 16:41:24,light rain,69.2167,-51.1,42.89,96,100,6.6
335,Mnogovershinnyy,RU,2022-07-22 16:41:24,overcast clouds,53.9353,139.9242,48.88,77,85,4.34
336,Droitwich,GB,2022-07-22 16:41:24,overcast clouds,52.2667,-2.15,70.68,86,93,9.37
337,Khamamatyurt,RU,2022-07-22 16:41:25,broken clouds,43.6081,46.5006,70.77,60,75,4.9
338,Agapovka,RU,2022-07-22 16:41:25,broken clouds,53.2973,59.1348,63.54,66,53,3.58
339,Makakilo City,US,2022-07-22 16:41:25,clear sky,21.3469,-158.0858,75.18,79,6,13.94
340,Olkhovatka,RU,2022-07-22 16:41:26,overcast clouds,50.2831,39.2872,60.42,85,97,3.96
341,Frederikshavn,DK,2022-07-22 16:41:26,broken clouds,57.4407,10.5366,63.68,81,77,6.69
342,Beringovskiy,RU,2022-07-22 16:41:26,overcast clouds,63.05,179.3167,49.69,68,100,8.57
343,Madang,PG,2022-07-22 16:41:27,clear sky,-5.2246,145.7966,75.42,91,10,3.0
344,Sehithwa,BW,2022-07-22 16:41:27,broken clouds,-20.4667,22.7167,68.11,38,74,5.7
345,Emerald,AU,2022-07-22 16:41:27,broken clouds,-23.5333,148.1667,53.35,83,60,10.76
346,Ostersund,SE,2022-07-22 16:41:28,overcast clouds,63.1792,14.6357,57.61,64,100,1.99
347,Antalaha,MG,2022-07-22 16:41:28,light rain,-14.9003,50.2788,67.71,85,18,8.16
348,Ust-Tsilma,RU,2022-07-22 16:41:28,broken clouds,65.441,52.1498,60.08,43,55,4.68
349,Udachnyy,RU,2022-07-22 16:41:29,broken clouds,66.4167,112.4,52.45,93,58,1.14
350,Airai,TL,2022-07-22 16:41:29,broken clouds,-8.9266,125.4092,52.25,77,78,2.28
351,Reconquista,AR,2022-07-22 16:41:30,light rain,-29.15,-59.65,74.34,60,100,9.24
352,Victorville,US,2022-07-22 16:41:30,scattered clouds,34.5361,-117.2912,96.06,11,30,4.0
353,Yichang,CN,2022-07-22 16:41:30,overcast clouds,30.7144,111.2847,77.07,97,99,3.36
354,Empangeni,ZA,2022-07-22 16:41:31,clear sky,-28.762,31.8933,66.29,79,0,9.1
355,Sunnyside,US,2022-07-22 16:41:31,clear sky,46.3237,-120.0087,82.99,45,0,3.44
356,Kastornoye,RU,2022-07-22 16:41:31,light rain,51.8334,38.1302,60.1,91,88,10.4
357,Meadow Lake,US,2022-07-22 16:40:54,broken clouds,34.8014,-106.5436,90.7,33,55,5.21
358,Kloulklubed,PW,2022-07-22 16:40:48,broken clouds,7.0419,134.2556,83.34,74,63,10.58
359,Francisco Sa,BR,2022-07-22 16:42:32,clear sky,-16.4758,-43.4883,84.25,27,0,7.85
360,Collie,AU,2022-07-22 16:42:32,broken clouds,-33.3667,116.15,52.03,96,70,6.46
361,Uige,AO,2022-07-22 16:42:33,broken clouds,-7.6087,15.0613,82.35,34,76,6.04
362,Svetlyy,RU,2022-07-22 16:42:33,scattered clouds,54.675,20.1347,73.96,78,28,10.4
363,Hovd,MN,2022-07-22 16:42:33,light rain,48.0056,91.6419,69.76,36,100,8.57
364,Clyde River,CA,2022-07-22 16:40:42,broken clouds,70.4692,-68.5914,53.73,54,75,3.8
365,Ganganagar,IN,2022-07-22 16:42:34,overcast clouds,29.9167,73.8833,87.78,70,100,4.14
366,Longyearbyen,SJ,2022-07-22 16:40:21,overcast clouds,78.2186,15.6401,47.34,92,100,2.39
367,Kamarion,GR,2022-07-22 16:42:34,clear sky,36.8,25.8167,73.08,67,0,26.33
368,Onda,ES,2022-07-22 16:42:34,few clouds,39.9667,-0.25,93.15,47,23,8.75
369,Kandrian,PG,2022-07-22 16:42:35,light rain,-6.2167,149.55,76.66,87,95,2.86
370,Lima,PE,2022-07-22 16:41:37,scattered clouds,-12.0432,-77.0282,63.43,74,47,6.13
371,Jacksonville,US,2022-07-22 16:42:32,clear sky,30.3322,-81.6556,95.11,66,0,4.61
372,Voyvozh,RU,2022-07-22 16:42:35,clear sky,62.892,54.9635,56.14,48,9,3.47
373,Gusau,NG,2022-07-22 16:42:36,overcast clouds,12.1628,6.6614,87.46,55,97,3.83
374,Maniitsoq,GL,2022-07-22 16:42:36,overcast clouds,65.4167,-52.9,44.96,89,96,5.5
375,Granadilla De Abona,ES,2022-07-22 16:42:36,clear sky,28.1188,-16.576,81.03,57,0,24.16
376,Vestmannaeyjar,IS,2022-07-22 16:42:37,overcast clouds,63.4427,-20.2734,51.44,94,100,9.04
377,Waipawa,NZ,2022-07-22 16:42:37,scattered clouds,-41.4122,175.5153,39.51,74,44,4.0
378,Ukiah,US,2022-07-22 16:42:37,clear sky,39.1502,-123.2078,87.44,24,0,3.85
379,Rio Branco Do Sul,BR,2022-07-22 16:41:08,few clouds,-25.19,-49.3142,80.22,48,13,3.85
380,Dzaoudzi,YT,2022-07-22 16:42:38,scattered clouds,-12.7887,45.2699,75.09,78,40,4.61
381,Portree,GB,2022-07-22 16:42:38,overcast clouds,57.4129,-6.1942,59.52,83,100,1.52
382,Codrington,AU,2022-07-22 16:41:17,light rain,-38.2667,141.9667,51.15,91,100,7.27
383,Iquique,CL,2022-07-22 16:42:38,clear sky,-20.2208,-70.1431,64.26,66,4,6.26
384,Tasiilaq,GL,2022-07-22 16:38:00,broken clouds,65.6145,-37.6368,40.98,75,67,4.56
385,Cody,US,2022-07-22 16:42:39,few clouds,44.5263,-109.0565,85.01,27,17,1.01
386,Sur,OM,2022-07-22 16:42:39,broken clouds,22.5667,59.5289,89.04,64,83,8.43
387,Lucapa,AO,2022-07-22 16:42:40,broken clouds,-8.4192,20.7447,81.43,22,74,3.6
388,Dinghai,CN,2022-07-22 16:42:40,scattered clouds,26.2847,119.7936,80.17,91,34,3.18
389,Olavarria,AR,2022-07-22 16:42:40,overcast clouds,-36.8927,-60.3225,55.02,51,100,5.1
390,Ha Tinh,VN,2022-07-22 16:42:40,broken clouds,18.3333,105.9,78.31,88,75,3.22
391,Tabuk,PH,2022-07-22 16:42:41,clear sky,17.4189,121.4443,76.06,92,6,2.06
392,Coquimbo,CL,2022-07-22 16:42:41,few clouds,-29.9533,-71.3436,58.51,81,17,3.8
393,Poum,NC,2022-07-22 16:42:41,scattered clouds,-20.2333,164.0167,77.25,90,41,19.39
394,Pisco,PE,2022-07-22 16:42:42,clear sky,-13.7,-76.2167,65.57,67,1,7.0
395,Garowe,SO,2022-07-22 16:42:42,overcast clouds,8.4054,48.4845,83.32,45,96,22.28
396,Ahipara,NZ,2022-07-22 16:42:42,broken clouds,-35.1667,173.1667,48.54,86,77,7.02
397,Roald,NO,2022-07-22 16:42:43,scattered clouds,62.5833,6.1333,61.16,83,47,22.88
398,Guiratinga,BR,2022-07-22 16:42:43,few clouds,-16.3494,-53.7583,90.91,22,11,6.73
399,Blackwater,AU,2022-07-22 16:42:43,scattered clouds,-23.5833,148.8833,56.48,85,49,9.33
400,Caravelas,BR,2022-07-22 16:42:44,scattered clouds,-17.7125,-39.2481,76.84,69,40,5.88
401,Igunga,TZ,2022-07-22 16:42:44,scattered clouds,-4.2833,33.8833,79.11,31,31,6.73
402,Ankazobe,MG,2022-07-22 16:42:44,broken clouds,-18.3167,47.1167,53.42,82,68,8.03
403,Songea,TZ,2022-07-22 16:42:45,broken clouds,-10.6833,35.65,65.55,63,75,3.44
404,Yebaishou,CN,2022-07-22 16:43:45,overcast clouds,41.3975,119.6408,70.66,84,100,1.32
405,Binzhou,CN,2022-07-22 16:43:45,overcast clouds,37.3667,118.0167,73.53,83,100,6.15
406,Basqal,AZ,2022-07-22 16:43:46,broken clouds,40.7552,48.391,70.12,61,58,8.72
407,Paredon,MX,2022-07-22 16:43:46,overcast clouds,16.0333,-93.8667,84.16,72,96,4.43
408,Asosa,ET,2022-07-22 16:43:46,overcast clouds,10.0667,34.5333,61.77,93,87,1.74
409,Burns Lake,CA,2022-07-22 16:40:05,overcast clouds,54.2331,-125.7533,64.22,55,98,3.42
410,Khvorostyanka,RU,2022-07-22 16:43:47,broken clouds,52.6096,48.9597,63.25,93,83,5.12
411,Liyang,CN,2022-07-22 16:43:47,broken clouds,29.7057,118.2862,80.94,81,59,2.21
412,Oranjestad,AW,2022-07-22 16:43:47,overcast clouds,12.524,-70.027,81.0,82,89,23.31
413,Kontagora,NG,2022-07-22 16:43:47,moderate rain,10.3999,5.4695,78.82,84,87,1.61
414,Socuellamos,ES,2022-07-22 16:43:48,light rain,39.2858,-2.7921,98.37,9,40,7.99
415,Isangel,VU,2022-07-22 16:43:48,overcast clouds,-19.55,169.2667,75.92,87,100,10.51
416,Diego De Almagro,CL,2022-07-22 16:43:48,overcast clouds,-26.3667,-70.05,68.94,27,94,5.48
417,Baijiantan,CN,2022-07-22 16:43:49,broken clouds,45.6333,85.1833,91.96,18,53,8.01
418,Darnah,LY,2022-07-22 16:43:49,clear sky,32.767,22.6367,79.7,67,0,15.17
419,Caninde,BR,2022-07-22 16:43:49,broken clouds,-4.3589,-39.3117,90.54,38,77,12.82
420,Guangyuan,CN,2022-07-22 16:43:50,scattered clouds,32.442,105.823,67.89,97,31,2.59
421,Ocos,GT,2022-07-22 16:43:50,scattered clouds,14.5094,-92.1933,82.54,73,45,6.04
422,Ola,RU,2022-07-22 16:43:50,few clouds,59.5833,151.2833,59.14,83,17,1.36
423,Umea,SE,2022-07-22 16:43:51,clear sky,63.8284,20.2597,67.93,60,0,6.91
424,Iberia,US,2022-07-22 16:43:51,light rain,29.9502,-91.7507,84.97,65,84,6.44
425,Lasa,IT,2022-07-22 16:43:51,scattered clouds,46.6166,10.7002,85.08,59,47,6.42
426,Makhinjauri,GE,2022-07-22 16:43:52,broken clouds,41.6739,41.694,69.55,73,62,7.25
427,Posevnaya,RU,2022-07-22 16:43:52,broken clouds,54.3006,83.3297,57.51,93,56,11.95
428,Mwinilunga,ZM,2022-07-22 16:43:52,broken clouds,-11.7358,24.4293,65.84,38,55,5.26
429,Coihaique,CL,2022-07-22 16:43:53,overcast clouds,-45.5752,-72.0662,30.43,89,98,2.1
430,Morgan City,US,2022-07-22 16:43:53,overcast clouds,29.6994,-91.2068,91.24,52,93,6.11
431,Monchegorsk,RU,2022-07-22 16:43:53,light rain,67.9397,32.8739,62.35,77,69,10.67
432,Brae,GB,2022-07-22 16:43:53,overcast clouds,60.3964,-1.353,53.56,72,100,10.76
433,Luena,AO,2022-07-22 16:43:54,broken clouds,-11.7833,19.9167,70.18,31,66,4.7
434,Radzyn Podlaski,PL,2022-07-22 16:43:54,scattered clouds,51.7833,22.6167,83.14,53,34,3.15
435,Berlevag,NO,2022-07-22 16:41:41,broken clouds,70.8578,29.0864,54.63,79,75,19.6
436,Halifax,CA,2022-07-22 16:39:56,overcast clouds,44.6453,-63.5724,80.53,91,85,5.01
437,Vardo,NO,2022-07-22 16:43:55,broken clouds,70.3705,31.1107,53.58,87,75,14.97
438,Labuan,MY,2022-07-22 16:43:55,overcast clouds,5.2767,115.2417,81.12,80,100,5.48
439,Tornio,FI,2022-07-22 16:43:55,overcast clouds,65.8481,24.1466,69.82,69,100,10.89
440,Doka,SD,2022-07-22 16:43:56,broken clouds,13.5167,35.7667,80.62,64,79,5.14
441,Chippewa Falls,US,2022-07-22 16:43:56,clear sky,44.9369,-91.3929,85.89,50,7,10.25
442,Defiance,US,2022-07-22 16:40:01,clear sky,41.3334,-84.45,85.21,51,9,7.85
443,Tigil,RU,2022-07-22 16:43:56,clear sky,57.8,158.6667,48.22,80,0,2.64
444,Quelimane,MZ,2022-07-22 16:43:57,scattered clouds,-17.8786,36.8883,73.35,78,40,4.61
445,Madaoua,NE,2022-07-22 16:43:57,overcast clouds,14.073,5.96,94.5,37,100,3.67
446,Le Vauclin,MQ,2022-07-22 16:43:57,clear sky,14.5452,-60.8388,85.84,68,5,16.69
447,Rondonopolis,BR,2022-07-22 16:43:58,clear sky,-16.4708,-54.6356,97.16,19,4,2.3
448,Mackay,AU,2022-07-22 16:43:58,clear sky,-21.15,149.2,59.13,75,0,9.4
449,Manjacaze,MZ,2022-07-22 16:43:58,few clouds,-24.7117,33.8828,64.45,86,12,5.55
